24.157168,16.780517,23.923898,21.459727,3.192416,4.863683,6.741697,140.953039,162.823388,139.789916,145.187199,155.983421,132.914413,134.808857,144.0448,0.000000
22.956544,17.563139,23.454956,22.186223,2.642553,5.055311,7.942001,141.485924,164.045971,140.485035,146.311907,157.094598,133.140411,138.072577,145.682865,0.000000
27.379726,24.072896,29.986872,30.404789,0.840301,3.34364,18.586485,153.876973,166.228191,112.929183,154.940665,130.272314,92.536549,156.362452,103.684892,0.000000
27.987668,23.963035,30.715903,30.640813,0.577972,3.234268,24.002676,153.26589,163.101448,109.49046,155.292433,128.763816,91.447903,156.587085,103.896664,0.000000
27.540126,23.341094,30.739701,31.646941,0.975324,3.650387,12.424714,153.811446,171.394433,123.67091,155.309249,138.724284,97.023278,157.271372,106.57104,0.000000
27.311769,23.298324,29.131064,26.463677,0.527071,4.236243,25.547695,144.086776,160.717555,115.409871,150.690532,145.330191,106.05824,151.774776,129.411556,0.000000
27.193949,23.620181,29.568797,26.513814,0.425902,4.217848,23.376323,144.514897,161.059959,117.38003,150.353914,145.642613,107.122847,151.350428,129.493921,0.000000
27.14448,23.031358,29.184085,25.846405,0.463932,4.612856,25.593811,144.689053,160.251702,116.598172,151.166367,145.774108,106.982727,152.164808,129.885825,0.000000
26.824795,21.976779,30.919945,25.433659,0.721658,4.071016,24.245014,143.427882,161.430032,116.946868,150.565471,147.436019,108.491864,152.503384,132.369615,0.000000
25.686082,23.056604,26.624416,24.310718,0.660165,5.32197,12.722185,133.981678,158.019529,124.090452,142.276815,151.900204,114.688024,139.473154,137.727864,0.000000
25.565052,22.271145,26.708321,24.317211,0.477127,5.343562,12.846432,133.719174,157.108084,123.842863,141.096149,151.416529,113.57041,138.253025,137.350344,0.000000
24.949351,22.985231,27.838539,23.222781,0.271163,5.080072,13.46691,133.990428,156.981761,124.325846,140.694867,152.178928,113.605281,138.284905,138.837298,0.000000
25.662538,3.791934,32.186039,29.241373,1.317166,4.587174,11.189267,154.894422,177.820152,148.186138,163.365963,159.367194,112.16421,165.62383,119.013049,0.000000
24.248924,5.208273,32.369765,28.260012,1.626376,4.446692,11.690442,157.424382,169.660382,150.636812,164.096035,157.715995,119.911069,167.578022,123.609177,0.000000
25.45971,1.967469,32.917588,32.639123,1.766433,4.844038,8.002677,152.153589,168.462333,136.603167,161.281441,152.009074,85.834384,159.333685,89.408229,0.000000
25.143361,2.061398,31.798684,33.11691,0.800316,4.814455,9.291627,151.096997,165.189515,138.177368,161.006511,156.871732,91.552201,158.766702,97.105088,0.000000
24.408151,2.479022,32.006188,33.422235,0.543127,3.829401,5.480506,152.014091,165.829774,142.717278,161.053088,158.862293,93.692941,159.113033,98.123487,0.000000
25.73534,17.300967,26.939212,28.326149,1.087652,3.993807,21.794535,151.609836,169.205491,123.898756,156.656026,144.838955,104.338782,160.680355,118.642477,0.000000
26.061923,15.929274,27.209246,29.108454,1.328227,3.702603,17.200463,154.050475,174.219958,130.227979,158.007904,146.739879,104.765007,162.355351,115.110461,0.000000
17.482899,9.304082,12.24891,41.085876,2.376982,11.281449,17.777432,123.744077,164.827673,120.072534,145.087279,155.12107,111.105625,148.722975,141.358759,1.000000
17.006705,9.514565,12.791507,39.72662,2.1688,10.918244,16.736135,122.744693,164.099516,118.771212,144.18268,154.466734,110.187849,148.185661,140.283937,1.000000
22.024626,6.823191,12.822254,36.470911,1.19951,5.868953,29.426684,127.070191,140.705981,94.154545,140.472278,133.135159,93.244248,137.532359,120.719995,1.000000
21.450354,7.525384,10.85653,36.382902,0.908533,6.558622,31.342219,126.225502,139.449828,93.186947,139.863023,132.174555,91.040759,138.941269,119.307378,1.000000
21.718236,6.524545,11.247724,36.295322,0.87078,6.081583,30.893966,125.813925,138.161211,92.687243,139.714346,131.960428,91.156486,137.737361,118.880916,1.000000
21.382905,7.204849,10.660542,36.854911,0.923868,6.099462,29.713681,126.029699,138.945524,95.054637,140.155869,133.498461,92.875262,138.605678,119.704126,1.000000
21.452654,7.910555,7.245753,35.971956,2.685621,4.076643,41.865452,131.30683,126.212624,83.150523,148.047868,124.12679,88.14788,139.754961,112.287188,1.000000
21.849703,8.014244,9.463319,35.372404,2.889649,4.472602,41.271018,132.386289,129.695519,84.709569,146.964874,123.388621,87.969567,141.972735,113.733848,1.000000
17.332589,8.530232,9.753211,28.447805,2.193918,5.929537,19.155612,123.468943,144.914842,101.203317,135.570142,139.271172,102.251975,131.605308,127.567978,1.000000
17.670881,8.208203,9.610839,29.381034,2.60903,6.10917,20.792591,121.741342,140.747485,97.353701,133.558631,136.148135,98.817253,129.252161,123.752378,1.000000
18.233584,8.084869,6.714026,25.983427,9.381326,15.213727,4.690592,115.415555,123.638109,98.315067,121.348619,118.047785,91.057102,118.263032,107.557918,1.000000
18.495105,7.405469,9.037501,25.797607,8.097694,14.751788,4.526058,117.087204,128.284099,102.472582,123.809964,122.699554,94.499549,120.680775,110.400603,1.000000
18.370763,8.324282,5.999691,36.006316,3.295657,8.252574,25.397377,118.429401,148.247583,95.621246,132.848425,139.503259,95.334847,130.228174,125.24997,1.000000
17.8526,8.322634,6.676077,35.966392,4.075392,7.610329,23.787169,119.038227,150.585284,99.34942,132.997173,141.870375,99.555258,129.463499,128.124961,1.000000
18.011745,7.906014,7.3858,36.109599,3.26665,7.974673,23.467583,119.712503,152.539433,99.250113,134.612821,143.091637,98.840679,132.500663,129.463648,1.000000
19.316902,18.075471,18.86435,39.782338,5.389209,8.043134,52.805427,122.457544,139.196779,82.068653,136.916668,128.495947,81.362521,137.186786,114.072798,1.000000
19.436184,18.264193,19.840034,40.17165,4.914595,7.741953,54.020952,122.695972,138.657054,81.853543,137.434927,128.164345,80.530292,136.428346,112.845639,1.000000
18.763104,17.121594,20.396859,41.317643,5.945042,7.497827,52.004002,122.710169,142.579255,83.489003,138.903022,129.796304,82.692099,138.340315,114.289964,1.000000
21.634241,12.680741,15.827723,32.685772,1.727653,6.088297,32.14379,124.144265,132.368033,87.148808,138.491036,127.061139,85.476092,132.463204,110.707596,1.000000
22.005866,13.28623,14.923689,32.14694,1.685046,5.766756,33.151364,123.383213,131.360099,85.519751,137.644773,126.159888,84.780911,132.33061,111.044687,1.000000
26.080263,7.981584,21.002729,35.903187,2.312449,4.575993,13.461472,140.099221,156.46011,130.553731,144.072459,147.601724,114.008343,144.711363,132.672271,1.000000
26.153252,6.942472,18.891879,37.007945,2.635536,4.108962,16.575239,137.444026,149.442199,121.526397,142.440029,143.01598,108.995192,142.26617,127.575364,1.000000
19.768712,16.424244,14.3335,37.015419,3.827201,8.768269,48.337647,123.187263,142.469366,84.244043,139.687298,130.212783,84.540528,139.444777,116.39296,1.000000
20.147708,16.502125,14.901803,38.96972,3.7748,8.913125,48.386362,121.645203,140.778292,82.919343,137.957849,128.924235,81.535335,136.687166,112.139167,1.000000
20.849964,11.937894,16.620919,36.128764,1.454669,6.214328,64.481606,141.84832,115.289143,73.586518,150.082386,102.439147,70.617686,148.425027,88.428603,1.000000
21.010122,12.035856,16.345914,36.042983,1.17461,6.155148,65.666569,142.821878,117.534643,72.957321,151.384183,101.619951,70.221961,149.690601,88.652872,1.000000
20.731752,11.06428,17.721033,38.321371,2.953336,7.093899,81.901665,140.161395,95.850301,66.185979,154.86558,102.406189,70.81301,146.336445,88.081701,1.000000
20.229419,10.925378,17.562645,38.506471,2.26649,7.102292,81.840799,141.212604,100.467415,68.631723,154.935767,103.817959,73.211069,145.836858,92.586437,1.000000
20.746779,10.362845,17.424553,38.601656,3.095374,6.537898,79.749863,141.437421,95.933328,65.535283,152.106201,98.887085,68.72796,144.254532,84.337119,1.000000
13.317608,12.562039,16.048833,47.230612,1.745677,11.541293,25.073219,105.886285,156.426452,98.506056,137.000277,147.45872,100.058076,141.607666,133.498646,1.000000
13.592902,13.288728,16.413085,46.809421,1.392321,11.606295,25.527035,106.067113,158.28549,99.07685,137.565042,148.877789,100.841534,142.510608,135.177176,1.000000
21.327035,13.068137,17.39799,38.641055,2.861494,5.702979,32.438782,123.938991,135.869392,92.169678,138.727844,130.754322,91.445539,130.916194,112.578803,1.000000
20.656656,12.969493,15.236525,38.318734,3.419829,4.123553,33.908179,121.758072,129.450802,85.851927,138.378511,128.174106,87.805829,129.218182,107.792952,1.000000
17.209131,12.337516,13.383033,35.200607,2.138462,6.426538,25.620794,109.531075,131.151105,96.012573,121.472433,130.054011,104.909927,114.042513,120.757977,1.000000
16.92276,11.556967,12.800069,36.032067,2.396046,6.623033,24.916453,112.143273,135.348467,99.593446,123.101208,132.267535,106.068596,116.257487,121.76511,1.000000
17.357694,14.956763,18.112617,36.177921,3.079144,8.029652,37.715201,125.281898,148.509815,102.000769,138.254542,141.099707,105.874657,135.079799,130.191694,1.000000
17.132991,14.89521,18.475123,36.195413,3.165577,7.695794,37.393233,123.8449,144.868283,99.445811,137.048641,138.925687,105.383782,133.890594,128.869658,1.000000
50.267649,43.877245,18.56175,28.110935,4.419873,6.548471,29.402886,34.689473,6.66057,37.518303,133.776773,119.340356,71.932491,135.74879,97.157945,2.000000
50.711186,42.023658,20.13829,27.532917,5.757163,7.354222,29.730781,34.498577,10.515682,44.700839,135.938157,119.41475,70.28799,134.872877,91.031285,2.000000
51.360248,42.846977,21.474747,29.036418,5.147317,5.850915,31.275673,35.119432,6.341043,34.793902,132.039675,124.087494,77.326621,135.053061,104.00171,2.000000
42.965858,48.584773,29.080265,23.76141,4.769082,3.474084,34.921348,26.170963,8.633422,37.426231,124.614222,116.196861,69.156974,127.703584,95.569025,2.000000
44.441909,47.653399,25.283501,23.311471,4.492293,3.372287,35.643188,25.857514,10.714342,38.431731,129.051898,116.106252,69.251609,132.381204,92.324057,2.000000
42.895218,50.004085,28.60294,20.875415,5.461648,2.652024,36.768846,24.890957,7.844122,36.055925,122.939774,117.134776,67.666997,128.069532,97.476281,2.000000
45.889457,46.203243,25.40209,24.540087,5.598617,3.331675,37.361056,28.651236,11.375313,38.248675,129.30026,118.526555,72.03233,132.281888,96.528792,2.000000
46.107781,45.54039,26.847595,23.393173,4.368631,4.540471,33.054521,28.315117,5.779714,34.369728,128.453653,120.250023,74.083708,131.195697,99.065575,2.000000
46.285669,46.319904,21.709818,25.11174,5.484126,3.336085,36.758943,29.438112,8.824945,39.406414,131.002907,117.222089,71.057099,134.302364,92.379972,2.000000
50.241706,42.231064,30.823789,24.770325,1.174185,7.870342,25.387002,34.411794,0.981697,32.996036,139.568578,118.688619,72.385641,140.446725,95.49324,2.000000
50.679813,40.359974,31.496948,25.154557,0.256966,6.931442,26.986042,32.797664,2.834719,32.363349,139.45192,122.551473,72.912083,142.313303,97.313558,2.000000
50.280691,41.00568,31.80696,25.172086,0.668822,8.005551,26.543429,33.039068,1.286795,31.848139,140.534119,121.792527,73.211807,142.462668,95.575846,2.000000
50.026592,42.148094,33.215226,22.713355,0.775416,7.873562,26.911278,31.259487,0.500028,33.017256,137.065664,116.634694,70.157444,138.136649,95.447498,2.000000
43.917759,44.980215,26.785678,17.746704,6.694553,6.669973,42.800341,40.221097,14.107004,32.942758,127.100156,135.493593,82.913281,126.079445,101.40529,2.000000
39.026145,28.966209,19.307916,24.502736,3.365625,10.250758,18.03703,36.780674,11.519816,29.673384,141.432584,140.392806,94.618062,125.001392,103.305141,2.000000
37.980638,26.623763,24.300992,18.049195,6.747056,6.331893,43.868849,45.616433,14.73318,29.673757,132.346494,137.544871,90.425421,120.964396,104.176452,2.000000
40.616507,29.838702,18.501719,20.87109,8.516137,8.981945,33.268817,41.149987,17.661954,25.531634,129.089383,143.577752,91.183426,118.181792,106.433738,2.000000
47.468362,49.287043,18.687183,10.885003,3.444942,6.8721,23.912668,21.828598,10.490785,39.498934,97.284437,81.515904,42.512785,101.694786,62.974937,2.000000
46.570472,47.737637,18.581026,11.016498,3.062343,7.770178,22.693019,21.977623,11.202877,38.654351,96.927478,79.640401,41.587213,100.78644,61.975901,2.000000
46.546173,50.308937,17.755333,11.688303,3.124954,7.660271,23.877014,21.907713,10.73923,39.317763,96.331236,79.35178,39.558611,100.609157,59.962791,2.000000
43.775596,53.500553,25.846446,6.733817,2.447656,3.353894,28.689237,17.632703,7.975416,29.863082,124.410014,131.393533,62.755682,136.769253,99.318927,2.000000
46.102031,53.558617,25.338167,8.982846,2.23472,2.781979,29.838014,18.906796,6.42463,26.220669,124.402006,135.646749,62.158275,135.778002,95.672585,2.000000
42.425057,55.157537,24.237496,6.080118,3.500411,3.114276,29.344636,16.98428,7.511046,30.252956,123.364234,130.009505,56.180638,135.62189,90.402713,2.000000
42.478503,62.128824,22.23962,6.025856,1.815274,2.308138,31.614109,13.936793,4.881477,32.516414,127.660406,126.243879,56.936831,137.594958,89.861841,2.000000
40.852764,57.943731,22.782309,5.973113,2.291989,0.999788,34.523171,17.294492,1.842289,30.044201,126.8394,129.888195,61.819627,136.534432,92.642225,2.000000
40.776983,61.646469,24.335867,7.48335,2.430683,2.38794,32.238448,17.458724,3.653275,38.709291,124.31569,121.164633,55.07569,136.055549,92.714237,2.000000
43.760713,60.999735,24.655562,6.85943,2.338965,3.52694,30.37025,16.192076,5.683961,36.689915,127.536764,123.156753,54.473179,138.441869,91.870708,2.000000
42.627526,59.943987,23.463027,6.31275,1.170676,2.326452,32.624428,15.686022,4.577923,37.430144,129.378322,123.551135,55.281219,139.50395,89.295545,2.000000
46.639634,60.830585,25.166386,8.509314,2.589791,6.060229,28.240461,21.158681,9.749262,39.740159,125.479066,124.532677,57.354628,137.870651,98.290548,2.000000
44.721849,60.321337,25.066258,7.813152,1.83058,5.515847,28.501729,20.749835,10.393518,40.781628,127.588555,127.092272,58.961361,139.108417,98.548835,2.000000
47.054876,58.309119,24.921581,9.741534,2.022278,5.629027,28.632087,23.380993,11.093471,38.15088,124.799229,127.06864,59.322845,136.079892,98.245032,2.000000
44.220023,49.115634,27.443393,15.841319,5.478811,5.01112,17.104997,16.340932,7.134986,7.170106,12.601017,7.727927,31.190613,113.02894,89.687926,3.000000
43.174418,50.670098,28.731266,15.238343,6.089892,4.233065,18.343407,16.326868,7.482376,9.400885,13.216255,7.755446,29.977733,114.969457,91.719302,3.000000
51.422352,44.976032,17.049644,21.067693,5.807617,2.626265,21.120289,22.473356,2.235068,7.128178,2.191704,5.229926,46.853137,137.569956,110.285261,3.000000
52.051025,43.983159,18.334971,19.697874,4.727469,3.899932,19.265005,21.220591,2.938769,7.48563,3.456317,4.435611,47.171491,135.774557,107.977511,3.000000
52.602466,43.192824,17.771573,19.293114,4.126794,4.431675,18.649116,20.094131,2.243616,6.24529,3.718415,5.132041,47.191777,136.446778,109.197928,3.000000
51.293062,42.714429,16.613759,17.362593,3.637067,4.149289,18.806884,24.576452,5.149533,2.293625,6.820981,4.822391,46.174234,133.3399,105.231562,3.000000
50.733102,42.342149,17.842991,16.975775,2.831184,4.984895,17.00373,23.208681,4.840191,2.169274,4.990319,6.586037,47.42539,133.767646,106.764646,3.000000
50.315071,45.921081,18.505668,18.02951,3.451363,5.520991,15.969901,22.472293,5.896422,3.527019,2.932687,5.930878,45.315704,134.166895,107.959547,3.000000
54.923815,39.350043,16.824157,24.854023,5.373555,4.327422,16.795072,23.629511,2.538965,6.874732,3.676061,4.972541,50.461284,136.504037,104.916444,3.000000
53.506628,43.819053,16.924827,23.118947,5.362459,2.668802,18.199751,21.535112,4.254621,8.684422,4.959737,2.058983,45.277135,137.645538,107.119088,3.000000
52.011127,35.025845,15.570796,12.237435,2.790253,5.249219,18.231026,18.42846,2.111476,8.215147,7.927465,8.571366,51.851048,133.733933,100.812726,3.000000
51.683221,37.023512,16.222266,11.574703,2.905643,5.613084,18.108609,17.710514,2.791878,8.781604,6.112721,8.534869,51.040619,134.358516,104.485462,3.000000
58.482965,37.193087,17.158977,23.605715,5.233356,1.940845,23.829455,22.140444,1.795447,9.789566,6.79676,6.191925,42.433519,144.21429,116.020011,3.000000
58.578099,35.643283,17.951003,22.628744,4.741693,2.372347,21.933097,21.683633,0.905429,10.607035,7.603894,4.58262,40.341415,143.907663,119.695666,3.000000
59.101363,31.40835,20.291899,21.055478,4.204404,2.057235,24.226535,22.770742,3.478401,9.877776,10.744707,1.694555,40.012139,143.082642,115.489291,3.000000
58.154674,30.680149,20.52617,21.263706,4.264022,2.52342,23.120157,23.131016,0.856242,8.455636,10.310106,4.8996,45.181153,143.263179,113.249768,3.000000
55.169323,37.474142,17.470026,15.037416,2.068108,6.450932,18.777416,23.656805,7.836675,1.095468,4.616249,6.511896,50.053469,133.362654,101.256724,3.000000
54.981852,39.793362,18.414688,15.783741,2.160628,4.735498,19.53528,24.023287,7.269251,2.375712,3.577646,6.754528,45.319729,137.336398,109.539288,3.000000
55.807236,39.074005,17.626265,18.639821,2.78133,4.997381,19.255105,24.63175,7.511269,0.544179,7.285899,5.705723,46.308028,134.980888,103.044443,3.000000
48.400783,41.302524,19.928903,16.007472,3.587147,5.625016,15.787721,17.927827,3.025008,8.991725,7.877345,9.097567,47.197368,130.664148,104.551734,3.000000
48.133777,41.496846,20.302696,15.754362,3.621844,5.766464,15.819359,17.849134,3.456425,8.700833,6.914521,9.859568,46.841785,130.891255,106.023248,3.000000
49.516028,40.685296,17.910047,15.375757,3.24131,5.788137,15.669614,17.97974,2.730109,9.396615,8.836658,10.486858,48.294064,132.391482,106.156345,3.000000
48.342961,42.997794,17.750229,16.655707,6.156765,7.706291,12.014122,12.44183,3.380238,16.408228,9.805476,10.019044,49.233529,132.963434,108.563255,3.000000
50.711867,44.933694,18.80555,18.126752,7.142508,6.868327,12.860073,11.946287,3.330472,15.957816,5.778037,10.181647,47.454621,133.397986,113.199708,3.000000
49.959141,42.727808,20.050523,17.402741,6.438706,6.583355,12.423503,12.946087,4.100015,15.564183,7.710851,9.702906,44.33673,132.858958,113.595263,3.000000
50.108122,42.557769,17.264539,20.762216,5.817938,6.023565,15.468633,18.539958,1.583871,12.699356,8.93026,8.861325,50.20303,133.256352,106.128237,3.000000
52.596298,39.602784,17.672975,19.482136,4.31146,6.597903,13.600917,17.815098,2.215768,12.155685,8.623045,12.342378,51.709844,135.553823,110.710494,3.000000
53.871557,41.664649,18.643155,20.020398,5.022404,7.273637,13.230101,17.108224,3.043294,12.343932,7.305565,10.669707,47.048595,133.634138,112.928962,3.000000
52.436141,45.086993,18.886799,21.583523,6.966245,6.15104,14.080751,15.745858,2.067759,13.641941,2.254201,7.743565,44.621975,133.028639,108.068286,3.000000
28.757338,69.349284,41.545487,28.370806,67.059922,71.916699,143.001199,114.786719,153.365354,105.04208,160.011135,162.32646,136.816137,164.546814,153.722504,4.000000
29.438666,79.851226,21.158876,28.899837,66.739677,70.528985,141.83158,121.778375,151.48449,105.206767,158.198556,156.19221,137.986736,161.265682,155.040592,4.000000
30.491276,79.520136,21.417886,29.084743,63.203728,72.833676,140.789115,120.517345,151.036715,103.377722,157.605122,155.334403,136.559172,160.533918,153.524706,4.000000
30.401339,77.808093,22.851834,28.744667,69.230598,68.791481,142.829579,121.664447,152.187446,106.463242,158.995017,157.908827,140.501679,162.002798,156.357577,4.000000
34.708734,79.064776,21.902579,24.285216,103.143438,38.372337,146.566658,138.298821,155.509511,132.19733,156.998017,164.694927,150.628563,160.19304,167.738852,4.000000
33.938727,81.243081,21.458927,24.409531,103.239566,38.060005,146.024759,137.790174,155.50542,131.709535,156.821071,164.945983,150.113493,160.394073,167.847658,4.000000
32.674379,80.796874,21.124543,24.671856,100.752692,41.199927,146.373762,137.437861,155.818584,130.521158,156.549676,164.361649,148.345275,159.765907,166.914164,4.000000
32.937207,81.490909,20.241198,23.762711,104.049125,36.982119,145.867369,135.527262,154.19378,130.231726,153.841398,162.718813,147.697943,157.407494,166.071811,4.000000
33.569621,81.075864,20.676828,24.013382,102.835663,38.743133,146.306054,135.753638,155.189288,130.731894,155.602344,164.301247,148.771962,159.177341,168.039578,4.000000
34.733152,81.906313,20.942915,24.379463,105.205598,36.580218,146.641783,137.364281,155.523787,131.601997,156.541602,164.893097,149.743126,160.207938,168.427985,4.000000
33.047482,82.212746,20.40224,24.630631,103.230887,37.595012,145.952218,136.710004,154.974823,130.351435,155.822831,164.190759,149.050273,159.601,167.404387,4.000000
41.428577,78.122546,6.947499,24.647943,94.850468,44.466462,145.360165,132.513304,152.655759,121.583351,152.52046,157.254141,141.418112,154.098029,158.865851,4.000000
41.289641,77.975104,10.640714,24.908257,93.87282,45.804528,145.368593,134.546867,154.051854,121.242758,154.643314,158.127234,140.312295,156.949835,160.299467,4.000000
47.272159,67.988283,4.130417,20.377822,90.799335,51.569773,145.619466,121.285195,151.627519,102.386494,153.950717,160.763079,130.330665,155.762452,159.813982,4.000000
44.698517,69.189146,4.409456,20.209274,87.243548,51.711169,143.780917,115.876572,150.604951,96.998644,155.70548,160.457795,131.873177,154.918573,159.244186,4.000000
47.215069,68.916247,2.945083,18.396059,97.109168,45.205392,144.436459,122.105205,150.948304,102.901873,153.93935,161.271987,132.425949,153.882579,160.581727,4.000000
47.578649,66.290518,4.083296,19.109878,97.095548,44.601459,144.438326,123.224127,152.065005,102.720922,154.776319,161.067517,132.403812,153.158252,160.156867,4.000000
31.156629,78.350079,9.729433,26.41805,17.643348,86.423871,108.315654,54.509501,133.656825,25.551748,162.375524,155.338162,130.518947,161.081686,153.212533,4.000000
33.018717,76.945888,7.392708,25.811344,19.215977,86.391408,109.185258,54.213908,129.040652,24.551942,161.65012,154.021587,127.743935,159.45363,149.697417,4.000000
33.205846,76.348526,6.701197,25.954847,18.745844,85.326711,107.809752,54.678148,128.746351,25.053259,161.011991,153.582462,127.642607,158.789251,149.374236,4.000000
29.4184,83.04625,24.573747,31.288672,26.514105,102.135782,132.177522,82.840357,146.80978,54.504894,161.805676,150.695333,129.25814,164.514038,147.762842,4.000000
28.688599,82.767303,21.89777,31.015521,32.739183,102.074664,137.821651,88.637426,148.420771,63.320721,162.336611,151.952768,129.45501,165.744162,148.343049,4.000000
29.425367,67.592775,36.847006,26.664539,39.000934,109.17693,150.62865,85.473425,155.648497,68.81913,166.228638,162.753211,134.087639,171.401497,155.073278,4.000000
30.462548,67.26533,35.118557,26.536612,39.23592,108.68351,151.160749,86.757609,155.878553,69.232208,166.328266,161.679988,131.64078,171.505682,152.094441,4.000000
28.455764,65.909477,36.374173,26.483718,39.669093,109.32717,152.065336,91.034584,158.346266,74.697995,166.224864,163.517723,135.135053,171.342232,156.554302,4.000000
33.991191,75.769128,13.496701,27.281565,56.977406,80.187774,141.533103,106.062058,148.678523,83.088466,161.975212,157.062656,142.16594,166.357054,160.566275,4.000000
34.147531,76.294604,13.229405,27.443141,57.870659,79.59461,141.845366,108.158837,149.177064,84.964865,162.615165,157.408007,142.504121,166.908524,160.799463,4.000000
35.512937,74.74962,13.349298,27.109499,59.973074,77.381065,141.756917,110.550697,149.819709,88.059196,161.638741,157.60813,142.043759,165.714882,160.015864,4.000000
34.366004,73.99046,13.098206,27.677899,54.860076,80.817437,139.955759,106.247124,147.51533,84.039332,160.866145,156.066214,141.145734,165.431986,159.655409,4.000000
34.256416,74.799833,12.007801,27.310197,54.05714,82.099947,140.245013,103.834536,147.626923,82.113084,161.197277,156.606996,141.188512,165.305039,159.025303,4.000000
33.566903,75.06794,14.286673,27.923652,56.65835,79.835939,140.740439,106.005938,148.012853,83.409773,161.966339,156.975185,141.979896,166.172264,159.328585,4.000000
33.037853,75.698575,14.654107,27.971982,55.642907,81.39116,140.961401,104.821226,148.43131,82.306882,162.335678,157.355292,142.795348,166.748168,160.077222,4.000000
34.288772,73.939204,13.721147,27.770247,54.960669,80.681093,139.77649,104.400441,147.134445,82.580786,160.836702,156.53785,141.192681,164.776216,158.939707,4.000000
30.40542,74.611089,22.676124,26.35172,50.805678,92.211675,145.927233,116.558923,155.034128,96.939439,165.801658,161.581677,143.76944,171.168861,158.842844,4.000000
30.706504,72.777091,17.317987,26.04982,58.744247,85.135564,148.42057,125.501746,156.07933,106.887433,165.769778,161.669588,145.549879,170.667434,159.701117,4.000000
28.119124,74.450159,25.156773,26.308367,55.772118,86.891908,146.228791,114.716825,154.463153,97.815624,163.464923,161.241416,143.575202,168.774616,158.457862,4.000000
29.888526,73.159969,20.07584,25.996571,57.870428,85.87155,147.672242,119.377239,155.038545,102.457654,165.311228,162.03783,143.279327,170.236308,158.398173,4.000000
30.260732,75.217722,19.126365,25.66841,60.50672,84.492321,149.361086,120.193584,156.035043,104.777782,163.723933,161.535496,144.163019,168.540145,159.338068,4.000000
29.511126,71.673121,22.262114,25.326723,64.364977,81.384784,150.152625,123.512217,157.344215,108.451766,163.880637,162.411377,146.462689,168.826778,160.416671,4.000000
